35.148213,1190,-106.557375,704230956,,,6018 CUBERO ST NE,Cubero @ Wyoming,,0
35.168491,7608,-106.635456,704230775,,,7502 4TH ST NW,4th St. @ Los Ranchos,,0
35.072548,4525,-106.539029,4525,,,9802 CENTRAL AVE E & ALTEZ ST NE,Central @ Altez,,0
35.177748,7610,-106.735735,704230776,,,8111 RAINBOW BLVD NW,Rainbow @ Volcano Vista HS,,0
35.084117,3773,-106.626579,3773,,,1624 MARTIN LUTHER KING AVE NE & GRAND AVE NE,Martin Luther King @ University,,0
35.079145,3777,-106.622132,3777,,,141 YALE BLVD SE & SILVER AVE SE,Yale @ Silver,,0
35.080571,3775,-106.62215,3775,,,115 YALE BLVD SE & CENTRAL AVE E,Yale @ Central,,0
35.083681,4835,-106.647599,4835,,9999,CENTRAL AVE W & COPPER AVE NW,A.T.C.  (Bay C),,0
35.07574,3779,-106.622144,3779,,,403 YALE BLVD SE & OXFORD AVE SE,Yale @ Coal,,0
35.078915,4655,-106.595611,4655,,,4317 CENTRAL AVE E & WASHINGTON ST NE,Central @ Washington,,0
35.07916,4657,-106.59788,4657,,,4115 CENTRAL AVE E & SIERRA DR NE,Central @ Sierra,,0
35.083561,4837,-106.647489,4837,,9999,,A.T.C.  (Bay D),,0
35.078638,4653,-106.593043,4653,,,4605 CENTRAL AVE E & JEFFERSON ST NE,Central @ Jefferson,,0
35.153227,2269,-106.524719,2269,,,6459 EUBANK BLVD NE,Eubank @ Academy,,0
35.15124,2263,-106.539347,2263,,,9242 ACADEMY RD NE & VENTURA ST NE,Academy @ Ventura,,0
35.15399,2261,-106.540095,2261,,,6495 VENTURA ST NE & TANOAN LN NE,Ventura @ Harper,,0
35.153581,2265,-106.533451,2265,,,9710 ACADEMY RD NE & CONCORDIA RD NE,Academy @ Concordia,,0
35.123339,2443,-106.599921,2443,,,3913 COMANCHE RD NE & MORNINGSIDE DR NE,Comanche @ Morningside,,0
35.123652,2447,-106.603665,2447,,,3607 COMANCHE RD NE & CARLISLE BLVD NE,Comanche @ Carlisle,,0
35.123859,2449,-106.606625,2449,,,3277 COMANCHE RD NE & TULANE DR NE,Comanche @ Tulane,,0
35.116109,4149,-106.535357,4149,,,CANDELARIA & LEXINGTON,Candelaria @ Lexington,,0
35.098221,4813,-106.670987,4813,,,505 RIO GRANDE BLVD NW & CHARLEVOIX ST NW,Rio Grande @ Mountain,,0
35.123792,2047,-106.515864,2047,,,3709 JUAN TABO BLVD NE & COMANCHE RD NE,Juan Tabo @ Comanche,,0
35.100217,4811,-106.670729,4811,,,2403 PUEBLO BONITO CT NW & RIO GRANDE BLVD NW,Rio Grande @ Pueblo Bonito,,0
35.127215,2045,-106.515835,2045,,,4023 JUAN TABO BLVD NE,Juan Tabo @ Juan Tabo Place,,0
35.092984,4817,-106.665717,4817,,,LOMAS & 16 TH STREET,Lomas @ 16th,,0
35.130107,2043,-106.515854,2043,,,4331 JUAN TABO BLVD NE,Juan Tabo @ Montgomery,,0
35.093275,4815,-106.667958,4815,,,1902 LOMAS BLVD NW & 19TH ST NW,Lomas @ San Pasquale,,0
35.092638,4819,-106.663297,4819,,,LOMAS & 15 TH STREET,Lomas @ 15th,,0
35.062115,6378,-106.604368,6378,,,CARLISLE BLVD SE & ROSS AVE SE,Carlisle @ Ross,,0
35.116197,4145,-106.539918,4145,,,CANDELARIA & ALTEZ,Candelaria @ Altez,,0
35.073828,6370,-106.604632,6370,,,421 CARLISLE BLVD SE & GARFIELD AVE SE,Carlisle @ Garfield,,0
35.066356,6374,-106.604674,6374,,,CARLISLE BLVD SE & CARLISLE PL SE,Carlisle @ San Rafael,,0
35.116161,4147,-106.53785,4147,,,CANDELARIA & PARSIFAL,Candelaria @ Parsifal,,0
35.063556,6376,-106.604355,6376,,,1103 CARLISLE BLVD SE & SIMMS AVE SE,Carlisle @ Anderson,,0
35.140177,5848,-106.593749,704230255,,,5023 JEFFERSON ST NE,Jefferson @ N. Frontage,,0
35.140322,5930,-106.593617,704230252,,,5026 JEFFERSON ST NE,Jefferson @ N. Frontage,,0
35.133417,5938,-106.593171,704230253,,,4606 JEFFERSON ST NE,Jefferson @ Hospital,,0
35.094361,7354,-106.515153,704230702,,,1334 JUAN TABO BLVD NE,Juan Tabo @ Constitution,,0
35.137202,5932,-106.5936,704230251,,,4823 JEFFERSON ST NE & MCLEOD RD NE,Jefferson @ McLeod,,0
35.086842,2835,-106.56848,2835,,,836 LOUISIANA BLVD NE & LOMAS BLVD NE,Louisiana @ Lomas,,0
35.090739,3519,-106.643096,3519,,,810 BROADWAY BLVD NE,Broadway @ Lomas,,0
35.072024,4529,-106.534199,4529,,,10224 CENTRAL AVE E,Central @ Eubank,,0
35.072713,3511,-106.55531,3511,,,8412 ZUNI RD SE & UTAH ST SE,Zuni @ Utah,,0
35.097811,5299,-106.649173,5299,,,1315 4TH ST NW & KINLEY AVE NW,4th @ Kinley,,0
35.090651,3517,-106.647197,3517,,,108 LOMAS BLVD NW & 1ST ST NW,Lomas @ 1st,,0
35.073317,3515,-106.5461,3515,,,CENTRAL & ZUNI,Central @ Zuni,,0
35.067011,6204,-106.577576,6204,,,SAN PEDRO & SOUTHERN,San Pedro @ Southern,,0
35.064867,6206,-106.57758,6206,,,SAN PEDRO & KATHRYN,San Pedro @ Kathryn,,0
35.070606,6200,-106.577544,6200,,,SAN PEDRO & BELL,San Pedro @ Bell,,0
35.145184,2689,-106.566664,2689,,,6730 ACADEMY RD NE & TRUCHAS DR NE,Academy @ Truchas,,0
35.068858,6202,-106.577546,6202,,,SAN PEDRO & TRUMBULL,San Pedro @ Trumbull,,0
35.145207,2685,-106.574676,2685,,,6526 ACADEMY RD NE & BURLISON DR NE,Academy @ Burlison,,0
35.145203,2687,-106.571371,2687,,,6704 ACADEMY RD NE,Academy @ Burlison,,0
35.061723,6208,-106.577625,6208,,,SAN PEDRO & EASTERN,San Pedro @ Eastern,,0
35.145992,2681,-106.57981,2681,,,6056 ACADEMY RD NE,Academy @ Mckinney,,0
35.145243,2683,-106.577324,2683,,,ACADEMY RD NE & MARCHETA AVE NE,Academy @ Marcheta,,0
35.108946,3391,-106.578292,3391,,,5934 MENAUL BLVD NE & CAGUA DR NE,Menaul @ San Pedro,,0
35.032729,5830,-106.739915,704230311,,,98TH ST SW & COLOBEL AVE SW,98th @ Colobel,,0
35.130543,6806,-106.54317,6806,,,9014 MONTGOMERY BLVD NE,Montgomery @ Moon,,0
35.130554,6804,-106.545767,6804,,,8806 MONTGOMERY BLVD NE & GENERAL CHENNAULT ST NE,Montgomery @ General Chenault,,0
35.108937,3393,-106.577027,3393,,,6006 MENAUL BLVD NE,Menaul @ San Pedro,,0
35.130528,6800,-106.548963,6800,,,8522 MONTGOMERY BLVD NE,Montgomery @ Wyoming,,0
35.108973,3395,-106.574123,3395,,,CORONADO LOOP NE,Menaul @ San Pedro,,0
35.165097,1623,-106.704444,1623,,,5628 HOMESTEAD CIR NW & DODGE TRL NW,Homestead Cr @ Tesuque,,0
35.072233,4527,-106.536134,4527,,,10022 CENTRAL AVE E & CONCHAS ST NE,Central @ Conchas,,0
35.131111,1993,-106.515532,1993,,,4406 JUAN TABO BLVD NE,Juan Tabo @ Montgomery,,0
35.165664,5181,-106.635996,5181,,,7216 4TH ST NW,4th @ Roehl,,0
35.161577,1627,-106.69869,1627,,,5208 HOMESTEAD CIR NW & GOLD RUSH DR NW,Homestead Cr @ Gold Rush,,0
35.108979,3397,-106.571628,3397,,,6508 MENAUL BLVD NE & CORONADO MALL  NE,Menaul @ Georgia,,0
35.161828,1625,-106.702745,1625,,,5422 HOMESTEAD CIR NW & MOJAVE ST NW,Homestead Cr @ Mojave,,0
35.142417,1999,-106.51755,1999,,,5334 JUAN TABO BLVD NE,Juan Tabo @ Spain,,0
35.162461,5956,-106.696347,1629,,,5108 HOMESTEAD CIR NW,Homestead Cr @ Taylor Ranch,,0
35.109131,3209,-106.500057,3209,,,2302 MARIE PARK DR NE & MENAUL BLVD NE,Menaul @ Marie Park,,0
35.0247,5822,-106.724146,704230319,,,DENNIS CHAVEZ BLVD SW & CONDERSHIRE DR SW,Dennis Chavez @ Condershire,,0
35.116788,2861,-106.568762,2861,,,3010 LOUISIANA BLVD NE & CANDELARIA RD NE,Louisiana @ Candelaria,,0
35.118523,2863,-106.568744,2863,,,3112 LOUISIANA BLVD NE & VERANDA RD NE,Louisiana @ Veranda,,0
35.120832,2865,-106.568723,2865,,,3304 LOUISIANA BLVD NE & AZTEC RD NE,Louisiana @ Aztec,,0
35.123936,2867,-106.56867,2867,,,3622 LOUISIANA BLVD NE & COMANCHE RD NE,Louisiana @ Comanche,,0
35.125699,2869,-106.568657,2869,,,3704 LOUISIANA BLVD NE & EDWINA AVE NE,Louisiana @ Edwina,,0
35.137034,1199,-106.55119,1199,,,4917 WYOMING BLVD NE,Wyoming @ Osuna,,0
35.016363,5459,-106.684792,5459,,,COTTRELL LN SW & ISLETA BLVD SW,Isleta @ Cottrell Lane,,0
35.109276,3349,-106.633113,3349,,,NORTH DR NE & LOMBARDY DR NE,Menaul @ Lombardy Dr.,,0
35.148261,1191,-106.556109,1191,,,5897 WYOMING BLVD NE,Wyoming @ Academy,,0
35.109961,3343,-106.639994,3343,,,266 MENAUL BLVD NE & BROADWAY BLVD NE,Menaul @ Broadway,,0
35.110335,3341,-106.643524,3341,,,142 MENAUL BLVD NW & 1ST ST NW,Menaul @ 2nd,,0
35.142011,1195,-106.551542,1195,,,5471 WYOMING BLVD NE,Wyoming @ Spain,,0
35.109554,3347,-106.63575,3347,,,NORTH DR NE & SUNSET DR NE,Menaul @ Edith,,0
35.139639,1197,-106.551223,1197,,,5323 WYOMING BLVD NE & SPAIN RD NE,Wyoming @ Spain,,0
35.018153,5457,-106.683966,5457,,,4003 ISLETA BLVD SW,Isleta @ Camino Del Valle,,0
35.073771,1751,-106.653757,1751,,,1207 4TH ST SW & CROMWELL AVE SW,4th @ Cromwell,,0
35.17216,1177,-106.560119,1177,,,7925 WYOMING BLVD NE,Wyoming @ Paseo Del Norte,,0
35.176059,1173,-106.560038,1173,,,8129 WYOMING BLVD NE & HOLLY AVE NE,Wyoming @ Holly,,0
35.180677,1171,-106.560017,1171,,,8505 WYOMING BLVD NE,Wyoming @ Wilshire,,0
35.11649,4251,-106.560209,4251,,,CANDELARIA & PENNSYLVAIAN,Candelaria @ Pennsylvania,,0
35.116489,4253,-106.562517,4253,,,CANDELARIA & CHARLESTON,Candelaria @ Charleston,,0
35.1165,4255,-106.56475,4255,,,CANDELARIA & ESPANOLA,Candelaria @ Espanola,,0
35.116502,4257,-106.568499,4257,,,CANDELARIA & LOUISIANA,Candelaria @ Louisiana,,0
35.014268,5533,-106.6857,5533,,,4300 ISLETA BLVD SW & LAKEVIEW RD SW,Isleta @ Lakeview,,0
35.011594,5531,-106.687108,5531,,,4416 ISLETA BLVD SW & GUN CLUB RD SW,Isleta @ Gunclub,,0
35.018265,5537,-106.683717,5537,,,3990 ISLETA BLVD SW,Isleta @ Camino Del Valle,,0
35.016445,5535,-106.684526,5535,,,4138 ISLETA BLVD SW & COTTRELL LN SW,Isleta @ Lakeview Road,,0
35.022308,5539,-106.681904,5539,,,3718 ISLETA BLVD SW & SANTA ROSA AVE SW,Isleta @ Santa Rosa,,0
35.042747,1281,-106.544872,1281,,,UNKNOWN,P Street @ 9th,,0
35.083422,1241,-106.550537,1241,,,549 WYOMING BLVD NE & MARQUETTE AVE NE,Wyoming @ Marquette,,0
35.085322,1579,-106.638376,1579,,,720 MARTIN LUTHER KING AVE NE & ELM ST NE,Martin Luther King @ Elm,,0
35.090005,1573,-106.648198,1573,,,607 2ND ST NW,2nd @ Lomas,,0
35.091126,1571,-106.650938,1571,,,410 LOMAS BLVD NW,Lomas @ 5th,,0
35.086114,1577,-106.643782,1577,,,302 MARTIN LUTHER KING AVE NE & GRAND AVE NE,Martin Luther King @ Broadway,,0
35.087659,1575,-106.648676,1575,,,385 2ND ST NW & MARQUETTE AVE NW,2nd @ Marquette,,0
35.106649,1227,-106.551002,1227,,,2125 WYOMING BLVD NE & APACHE AVE NE,Wyoming @ Apache,,0
35.072002,7480,-106.654091,704230784,,,1327 4TH ST SW & BARELAS RD SW,4th Street @ Barelas,,0
35.136624,7616,-106.632977,704230787,,,,MTC Bay A,,0
35.079534,7472,-106.60124,704230780,,,3817 CENTRAL AVE E & ALISO DR SE,Central @ Aliso,,0
35.079814,7474,-106.603868,704230781,,,3601 CENTRAL AVE E,Central @ Carlisle,,0
35.099163,7478,-106.586157,704230783,,,2016 SAN MATEO BLVD NE,San Mateo @ Haines,,0
35.137364,7618,-106.632626,704230788,,,MONTANO RD NE & MONTANO RD NW,Montano @ Montano Transit Center,,0
35.024406,7620,-106.75212,704230789,,,10818 DENNIS CHAVEZ BLVD SW,Dennis Chavez @ 118th,,0
35.114352,2741,-106.568943,2741,,,2803 LOUISIANA BLVD NE & LOS ARBOLES AVE NE,Louisiana @ Los Arboles,,0
35.131511,6576,-106.586238,6576,,,4402 SAN MATEO BLVD NE,San Mateo @ Montgomery,,0
35.128805,6574,-106.586308,6574,,,4232 SAN MATEO BLVD NE & HOMESTEAD RD NE,San Mateo @ Homestead,,0
35.07356,4593,-106.546152,4593,,,CENTRAL & GEN STILWELL,Central @ Gen Stilwell,,0
35.079607,4381,-106.711484,4381,,,6672 CENTRAL AVE W,Central @ Coors,,0
35.088197,6984,-106.65208,704231010,,,316 5TH ST NW & MARQUETTE AVE NW,5th @ Marquette,,0
35.081187,4387,-106.704399,4387,,,6000 CENTRAL AVE W & 60TH ST NW,Central @ 61st,,0
35.147031,6094,-106.583031,6094,,,6228 SEAGULL LN NE,Seagull @ Academy,,0
35.109378,2745,-106.568921,2745,,,2613 LOUISIANA BLVD NE & MENAUL BLVD NE,Louisiana @ Menaul,,0
34.992505,5523,-106.694522,5523,,,5922 ISLETA BLVD SW & DON FELIPE RD SW,Isleta @ Don Felipe,,0
35.07401,4597,-106.550142,4597,,,8709 CENTRAL AVE E & WYOMING BLVD SE,Central @ Wyoming,,0
35.080852,3835,-106.621962,3835,,,106 YALE BLVD SE & CENTRAL AVE E,Yale @ Central,,0
35.106897,2747,-106.568985,2747,,,2509 LOUISIANA BLVD NE & CORONADO MALL  NE,Louisiana @ Coronado Center,,0
35.078383,3833,-106.62198,3833,,,204 YALE BLVD SE & LEAD AVE SE,Yale @ Lead,,0
35.073771,4595,-106.548121,4595,,,8909 CENTRAL AVE E & GENERAL BRADLEY ST NE,Central @ Gen Bradley,,0
35.094733,4031,-106.589502,4031,,,5005 CONSTITUTION AVE NE & QUINCY ST NE,Constitution @ Quincy,,0
35.09474,4033,-106.591841,4033,,,4801 CONSTITUTION AVE NE & MADISON ST NE,Constitution @ Madison,,0
35.094768,4035,-106.593989,4035,,,4603 CONSTITUTION AVE NE & ADAMS ST NE,Constitution @ Altura,,0
